completed_epoch,stage,run_id,precision,recall,map50,map,map75,loss_giou,loss_class,loss_bbox,loss_fgl,loss_fgl_aux,loss_bbox_pre,loss_giou_pre,loss_bpdd,loss_ra_support,loss_ra_scale,bpdd_active_edge_ratio,bpdd_mean_reliability,bpdd_mean_teacher_improvement,bpdd_mixture_beats_final_ratio,bpdd_mean_mixture_advantage_over_final,bpdd_matched_queries,bpdd_eligible_edges,ra_target_mean,ra_valid_fraction,ra_scale_entropy,ra_scale_tiny_fraction,ra_scale_small_fraction,ra_scale_regular_fraction,ra_scale_tiny_recall,ra_scale_small_recall,ra_scale_regular_recall,ra_scale_positive_pixels,ra_scale_gate_mean_abs_deviation,ra_scale_gate_std,gradient_norm,fdr_gradient_norm,ra_glgm_gradient_norm,learning_rate,amp_scale,amp_skipped_steps,cuda_peak_mib,epoch_wall_seconds,last_checkpoint_sha256,last_checkpoint_bytes,milestone_checkpoint,milestone_checkpoint_sha256,disk_free_bytes
60,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.5405,0.47054,0.45808,0.27515,0.2799249318846607,0.8637173771858215,0.44255122542381287,0.10969724506139755,0.7728883028030396,3.8788363933563232,0.13630764186382294,1.3096588850021362,0.05247625336050987,0.05369437485933304,0.33274737000465393,0.5781254768371582,0.10891388356685638,0.3840217888355255,0.36141282320022583,0.13006317615509033,419748.0,8394960.0,0.027013318613171577,0.9931919574737549,0.33438801765441895,0.46995410323143005,0.28226223587989807,0.24778366088867188,0.9084979891777039,0.7730011940002441,0.8991029858589172,6970968.0,0.16778679192066193,0.18379460275173187,125.4920883178711,203.49224853515625,2.8136634826660156,0.012477,128.0,0,14366.28,558.516,60F77D3BA2C3A9D1D7F563158743D1DCB44486D4B111A2E6D0F5A71DF2357BD1,207037184,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch59.pt,60F77D3BA2C3A9D1D7F563158743D1DCB44486D4B111A2E6D0F5A71DF2357BD1,57543008256
61,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.5447,0.46873,0.45699,0.27488,0.2816506447685652,0.8463902473449707,0.44554251432418823,0.1044071763753891,0.8329797387123108,4.1552910804748535,0.1191277801990509,1.2592742443084717,0.04937335476279259,0.04248668625950813,0.33081525564193726,0.5786586403846741,0.10993511229753494,0.3860253393650055,0.3599691390991211,0.1253501921892166,417504.0,8350080.0,0.01793704740703106,0.9982588887214661,0.33128076791763306,0.46884816884994507,0.28620144724845886,0.24495038390159607,0.9076725840568542,0.7777106165885925,0.897331178188324,6907750.0,0.1674308180809021,0.18364407122135162,122.64230346679688,263.56402587890625,2.9014694690704346,0.01218,128.0,0,13529.87,475.053,437E2371E9AA9C26B66F5C1BBF0DF8F3DFDBDA748185C7735714CAF9E32B7603,207037376,,,57542815744
62,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.54901,0.47411,0.45991,0.27702,0.28117224631934157,0.8363108038902283,0.44812798500061035,0.10150892287492752,0.8626371622085571,4.38820219039917,0.09807737171649933,1.1307827234268188,0.03864379599690437,0.033234477043151855,0.33126258850097656,0.5751726031303406,0.10568675398826599,0.3702840805053711,0.36202454566955566,0.11780805885791779,408011.0,8160220.0,0.010267795994877815,0.9978125095367432,0.3336229920387268,0.46967482566833496,0.2867397665977478,0.24358540773391724,0.908218264579773,0.7779971957206726,0.8967025876045227,6845336.0,0.16716255247592926,0.1831432282924652,121.62808990478516,187.4855194091797,2.852801561355591,0.011883,128.0,0,10690.23,583.36,A57F4CB1A851A950603906E846E2E4BF2E5E3A0CD5D58AB7060FED26B1E58C0D,207037568,,,57542619136
63,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.55391,0.47722,0.46083,0.27584,0.278073409923429,0.8449724912643433,0.4434879720211029,0.10096216946840286,0.5985579490661621,2.9515724182128906,0.37687939405441284,1.836080551147461,0.07492725551128387,0.047628313302993774,0.3299557566642761,0.5747112035751343,0.10685156285762787,0.37416958808898926,0.3607754707336426,0.12150309979915619,419949.0,8398980.0,0.026843583211302757,0.9975000023841858,0.3306638300418854,0.4657594561576843,0.2877562940120697,0.24648424983024597,0.9073054790496826,0.7797529101371765,0.8989747762680054,6945961.0,0.16716459393501282,0.1837054044008255,121.14701843261719,234.40533447265625,2.877228021621704,0.011585999999999999,128.0,0,12755.03,562.613,8E02293C3F1EEABE4B6FC37835A2CA0BC89A90CA6BC13E2FC1B67256B0771D80,207037696,,,57542418432
64,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56313,0.46968,0.46219,0.27778,0.28197379867251515,0.8412164449691772,0.4448382556438446,0.10311509668827057,0.7948818206787109,4.002019882202148,0.1539878398180008,1.2621800899505615,0.04907428100705147,0.0511980876326561,0.32998815178871155,0.5731680989265442,0.10698080062866211,0.37775444984436035,0.3606902062892914,0.1211823970079422,418280.0,8365600.0,0.016739489510655403,0.9987276792526245,0.3298390805721283,0.4690914452075958,0.2863544225692749,0.24455413222312927,0.9083771705627441,0.7765681147575378,0.8995507955551147,6934473.0,0.16761058568954468,0.18362556397914886,118.51397705078125,239.41038513183594,3.3656210899353027,0.011289,128.0,0,15490.05,604.816,DA0BFDDD7E1D48786DDE154802A0D0612D136EA6C525600DBA9041207BFB14A0,207037888,,,57542225920
65,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.55912,0.48084,0.46629,0.27962,0.2831697019310745,0.8431787490844727,0.4423770010471344,0.10169041901826859,0.8334479331970215,4.203834533691406,0.13883081078529358,1.286657452583313,0.05405328795313835,0.02821536920964718,0.329277902841568,0.573017418384552,0.10681013017892838,0.3787943720817566,0.36116570234298706,0.12331534922122955,425804.0,8516080.0,0.014627562835812569,0.9670981764793396,0.3291398584842682,0.4713115990161896,0.28528374433517456,0.24340467154979706,0.9081975817680359,0.7782341241836548,0.898135244846344,7035855.0,0.16779153048992157,0.183627188205719,89.26177978515625,202.44244384765625,2.7255494594573975,0.010992,128.0,0,13299.52,589.469,84D4A37A2990C7E28D337BAC0CA9F17848281C98FDF8C198AF8F62F1630D8B6B,207038080,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch64.pt,84D4A37A2990C7E28D337BAC0CA9F17848281C98FDF8C198AF8F62F1630D8B6B,57334996992
66,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.55943,0.48,0.46758,0.28059,0.2831907551896979,0.8264524340629578,0.44709259271621704,0.09748470783233643,0.9500895142555237,4.832080364227295,0.08538737893104553,0.9260172247886658,0.03027379885315895,0.05094551295042038,0.3265746533870697,0.5722683668136597,0.10204615443944931,0.35943862795829773,0.35986799001693726,0.11184993386268616,413028.0,8260560.0,0.016654008999466896,0.997276782989502,0.3294694423675537,0.46915319561958313,0.28148338198661804,0.24936342239379883,0.9110956192016602,0.7762196063995361,0.9008198380470276,6875074.0,0.16846740245819092,0.18468330800533295,135.75390625,191.3316650390625,3.219118356704712,0.010695,128.0,0,11966.83,481.598,0B159ADA7FCC54461CBDAEA045F9157193BD4F4962B8A9BEB2220D396981479A,207038208,,,57334800384
67,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.55933,0.47686,0.46622,0.2798,0.28285997086861076,0.8386602401733398,0.4421445429325104,0.10148537158966064,0.7084127068519592,3.5078420639038086,0.13893233239650726,1.558500051498413,0.07941155880689621,0.0585826076567173,0.3270891308784485,0.5723603367805481,0.10561704635620117,0.3719485402107239,0.36086297035217285,0.12064512073993683,422536.0,8450720.0,0.021919384598731995,0.9991741180419922,0.3294346332550049,0.4691751301288605,0.2855128347873688,0.24531203508377075,0.9101957678794861,0.7804494500160217,0.8982774615287781,6970510.0,0.16812078654766083,0.18406681716442108,112.20796966552734,194.58453369140625,4.250041484832764,0.010398,128.0,0,14744.34,467.575,E424F5ED8D9F5A4EF606A90413C0A2F61E245D67D8BB0C8E46592801347B35E3,207038400,,,57334591488
68,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56575,0.47258,0.46727,0.28111,0.2862678019812835,0.8227828145027161,0.4443393647670746,0.0954120010137558,0.6460558176040649,3.1452174186706543,0.25870904326438904,1.7336009740829468,0.09390522539615631,0.05649435892701149,0.3239830434322357,0.5723441243171692,0.10472410172224045,0.3682446777820587,0.3589382469654083,0.11267029494047165,416407.0,8328140.0,0.03178897127509117,0.9983258843421936,0.3239668905735016,0.47100019454956055,0.2861776053905487,0.24282218515872955,0.9103045463562012,0.7829070091247559,0.8983849883079529,6913462.0,0.16801322996616364,0.18397384881973267,117.25416564941406,169.8172149658203,3.1886136531829834,0.010100999999999997,128.0,0,14282.16,458.053,8E0BD2214F3782247E1CA5D4174B02112A146B4674CE093666F34A2D1227422A,207038592,,,57334407168
69,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56011,0.4811,0.47085,0.2832,0.28832869141295536,0.8212278485298157,0.4450785517692566,0.0980643704533577,0.9485854506492615,4.8252458572387695,0.0659601166844368,0.8464952111244202,0.037060633301734924,0.03623301908373833,0.32659560441970825,0.5692055225372314,0.10161745548248291,0.355716735124588,0.35993537306785583,0.11070623248815536,416250.0,8325000.0,0.011194848455488682,0.9965624809265137,0.32793128490448,0.4650819003582001,0.28385820984840393,0.2510598599910736,0.9099297523498535,0.7778099775314331,0.9005954265594482,6898458.0,0.1682099997997284,0.18488523364067078,97.56204223632812,241.73414611816406,2.8906121253967285,0.009803999999999998,128.0,0,10958.73,463.908,507193981DD7A22B2E0A812E89662ACBF73189C9FD32FEE7A3764A4397D36DA3,207038720,,,57334210560
70,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.55239,0.48608,0.46639,0.28016,0.28476990240395483,0.813130259513855,0.4464394450187683,0.09518180042505264,0.8747758865356445,4.444498538970947,0.12105707824230194,1.088230848312378,0.04855235293507576,0.03661566600203514,0.32303574681282043,0.5668466091156006,0.09835747629404068,0.3454412519931793,0.36093613505363464,0.10486195236444473,412487.0,8249740.0,0.01595349982380867,0.9975000023841858,0.3224923610687256,0.46208423376083374,0.2864893972873688,0.2514263987541199,0.9096245169639587,0.7822942733764648,0.9025590419769287,6882412.0,0.16825376451015472,0.18534599244594574,111.50975799560547,173.00155639648438,3.5445609092712402,0.009507000000000002,128.0,0,11896.22,461.462,4EAAF4477ADC1CE797D52147E30F40217893E8F871282BDB013C2A509330936C,207038912,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch69.pt,4EAAF4477ADC1CE797D52147E30F40217893E8F871282BDB013C2A509330936C,57126981632
71,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56449,0.48158,0.47089,0.28194,0.285741199560036,0.8121199011802673,0.4439800977706909,0.09711845964193344,0.961659848690033,4.8640875816345215,0.08013155311346054,0.9577426314353943,0.023006780073046684,0.04323965311050415,0.32340264320373535,0.5684492588043213,0.0991935133934021,0.35065555572509766,0.35955047607421875,0.10762657970190048,424754.0,8495080.0,0.015981515869498253,0.9948214292526245,0.3253883123397827,0.4694705307483673,0.2850910723209381,0.24543841183185577,0.9110988974571228,0.7807014584541321,0.9002837538719177,7006165.0,0.16828876733779907,0.18432439863681793,134.73928833007812,264.89874267578125,2.8724355697631836,0.009210000000000001,128.0,0,12299.3,461.816,86E106B723FE92CDD46E29D996F007A393E9C36F7AB6F51E627574F78FF1CD06,207039104,,,57126793216
72,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56994,0.47478,0.47085,0.28208,0.286228894997808,0.8047478199005127,0.4470652639865875,0.09283143281936646,0.722156286239624,3.6680872440338135,0.14292113482952118,1.4610064029693604,0.09698615968227386,0.05966213718056679,0.322521835565567,0.5646013021469116,0.09508886933326721,0.3329163193702698,0.3598285913467407,0.0955720767378807,417751.0,8355020.0,0.018233029171824455,0.9973883628845215,0.32447171211242676,0.46997565031051636,0.2848808169364929,0.24514351785182953,0.911164402961731,0.782199501991272,0.9009904265403748,6944732.0,0.1682492345571518,0.184319868683815,113.12325286865234,143.228271484375,3.486910820007324,0.008913,128.0,0,18138.15,460.661,C6263E628F329C30004608C262852488399FD08A2ACCAEDFE06ABC2DF2147F82,207039296,,,57126596608
73,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56801,0.4783,0.47258,0.28184,0.2836755925836098,0.8086327314376831,0.44482722878456116,0.09427071362733841,0.8277927041053772,4.151278495788574,0.08312543481588364,1.2508087158203125,0.07840162515640259,0.0570344552397728,0.3226456642150879,0.5661208033561707,0.09658661484718323,0.3365252614021301,0.35788848996162415,0.09765935689210892,416006.0,8320120.0,0.013685409910976887,0.9965624809265137,0.3272973299026489,0.46588626503944397,0.28974583745002747,0.24436789751052856,0.9093050360679626,0.7861003279685974,0.9018310904502869,6882684.0,0.16715435683727264,0.18369565904140472,107.4412841796875,276.7823486328125,3.2390599250793457,0.008616,128.0,0,10718.05,460.97,D71F571B9A3A2A3E90F5CE60526491E9A7BDCE269592BD3652FC9D86CE72E5C0,207039424,,,57126412288
74,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56954,0.48058,0.47147,0.28282,0.28766079039546233,0.8036859035491943,0.4454134404659271,0.09349685162305832,0.9560105800628662,4.813460826873779,0.08296680450439453,0.9274862408638,0.030277805402874947,0.03862793743610382,0.3206622302532196,0.5644463300704956,0.09481364488601685,0.3316363990306854,0.3587765097618103,0.095977783203125,421602.0,8432040.0,0.01405851636081934,0.9879687428474426,0.3214912414550781,0.4720020592212677,0.28501734137535095,0.24298062920570374,0.9122089147567749,0.7830370664596558,0.901444137096405,6944455.0,0.16866204142570496,0.184340238571167,116.12114715576172,267.8905029296875,3.546377658843994,0.008319000000000002,128.0,0,14263.09,460.526,889DD8CB7A797845FF768AB04C241DEF5EA2EF3999093FF76B7DBBC71535CA14,207039616,,,57126227968
75,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56343,0.48027,0.47215,0.28275,0.28600943853257627,0.796533465385437,0.44688841700553894,0.09178172796964645,0.8225664496421814,4.183816432952881,0.11096784472465515,1.2354278564453125,0.07642709463834763,0.05298968404531479,0.32084718346595764,0.563468337059021,0.09466351568698883,0.330945760011673,0.3585467040538788,0.09247767180204391,413797.0,8275940.0,0.013532430864870548,0.9831473231315613,0.32348859310150146,0.4695253372192383,0.2884673476219177,0.2420073002576828,0.9117013812065125,0.7873945832252502,0.8992976546287537,6905395.0,0.16773955523967743,0.18378032743930817,143.07147216796875,276.0543518066406,4.26361083984375,0.008022000000000001,128.0,0,15167.31,458.236,5666C8C1095CE4B2EC1A5157AD90712900BFAA06F3ECDCF5CB00BFE3D3A4A1D4,207039808,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch74.pt,5666C8C1095CE4B2EC1A5157AD90712900BFAA06F3ECDCF5CB00BFE3D3A4A1D4,56918994944
76,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56489,0.48362,0.47148,0.28306,0.2872912966273643,0.7853186726570129,0.44995638728141785,0.08866701275110245,0.9018085598945618,4.584166526794434,0.13152772188186646,0.9434677958488464,0.02358492836356163,0.037418533116579056,0.3245662450790405,0.559108555316925,0.08866386860609055,0.3088221848011017,0.35970497131347656,0.08837514370679855,412454.0,8249080.0,0.01836402341723442,0.9978348016738892,0.3221908211708069,0.46745559573173523,0.2852257490158081,0.24731867015361786,0.9111459255218506,0.7797138094902039,0.9018068909645081,6842419.0,0.1684887856245041,0.184834286570549,117.6739730834961,295.4800720214844,3.3038077354431152,0.007725,128.0,0,10725.86,453.908,C1C48F328B3FDF9F62A9FEB01BF39DEDA2E374110F5B9846341571DE5C52061E,207039936,,,56918814720
77,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56776,0.48317,0.47181,0.28244,0.28643359906329957,0.80373215675354,0.445095956325531,0.09290491789579391,0.7398647665977478,3.6967365741729736,0.2167317122220993,1.478042483329773,0.04816826805472374,0.06366004049777985,0.32060641050338745,0.5614700317382812,0.09143855422735214,0.32056012749671936,0.3586210012435913,0.0958804339170456,424516.0,8490320.0,0.027670279145240784,0.9974330067634583,0.32169124484062195,0.4729050099849701,0.28098636865615845,0.24610862135887146,0.9123581051826477,0.7814812660217285,0.9016582369804382,6999393.0,0.16911683976650238,0.18476977944374084,116.65948486328125,216.97743225097656,3.742946147918701,0.007428,128.0,0,12711.53,456.879,173D441AE25E734789F36B4CECF7BAAC24DA6FBFD43523029DD62157126E5DFA,207040128,,,56918614016
78,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56835,0.48147,0.47366,0.28457,0.28966675800573816,0.8031495213508606,0.44317150115966797,0.09086138010025024,0.6341592669487,3.107043504714966,0.36596131324768066,1.7962301969528198,0.09610408544540405,0.04363613203167915,0.3175342381000519,0.5595937371253967,0.09014647454023361,0.3173055946826935,0.3586522340774536,0.09179431200027466,420966.0,8419320.0,0.016882380470633507,0.9896205067634583,0.31928542256355286,0.4767346978187561,0.28061285614967346,0.24265246093273163,0.9139204025268555,0.7806990742683411,0.903980553150177,6922217.0,0.16963417828083038,0.18467038869857788,130.54103088378906,217.90878295898438,3.7216310501098633,0.007130999999999999,128.0,0,13647.68,457.832,6DFEA14CE448D5A79D9CAE0AEE6914F0FE96240854E01CAF7FFEECCEAE60CC29,207040320,,,56918421504
79,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56558,0.48524,0.47479,0.28427,0.28759408913813017,0.7775986790657043,0.44746580719947815,0.08559922128915787,0.937010645866394,4.739484786987305,0.09922564029693604,0.9969308376312256,0.026439296081662178,0.054322391748428345,0.32182037830352783,0.5580453872680664,0.08901996910572052,0.30982130765914917,0.35792067646980286,0.0811316967010498,413387.0,8267740.0,0.018874213099479675,0.9971204996109009,0.3196127116680145,0.4706573188304901,0.28424903750419617,0.24509365856647491,0.9137120842933655,0.7818227410316467,0.9004372954368591,6891700.0,0.16880524158477783,0.1847623586654663,115.010986328125,208.33860778808594,4.0712571144104,0.006833999999999999,128.0,0,11933.06,453.705,721561C742D92D9AC05C1D57CD66AD6212412D8B66E50B2B9BBFCFA9CBCCC495,207040512,,,56918237184
80,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.56076,0.48959,0.47447,0.28537,0.2909410844610044,0.779189944267273,0.4453836679458618,0.08804125338792801,0.8946033120155334,4.500725269317627,0.12200306355953217,1.091338038444519,0.02564665675163269,0.061706386506557465,0.31741198897361755,0.5568972826004028,0.08626256883144379,0.30197378993034363,0.3586130738258362,0.08384469896554947,418562.0,8371240.0,0.017715593799948692,0.9956026673316956,0.3220471739768982,0.4666116237640381,0.2856902778148651,0.247698113322258,0.9133462309837341,0.7854782342910767,0.9029514193534851,6936799.0,0.16839468479156494,0.18486395478248596,134.49249267578125,314.45074462890625,3.8920793533325195,0.006536999999999999,128.0,0,13383.42,456.712,46B27F4AFF43B91AC71E7993411202D983CA9321ACCAF390D20456CC7EB733E1,207040640,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch79.pt,46B27F4AFF43B91AC71E7993411202D983CA9321ACCAF390D20456CC7EB733E1,56710991872
81,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.5606,0.49112,0.47814,0.28619,0.28913519198176185,0.7798925042152405,0.4459914267063141,0.08600576967000961,0.9671478867530823,4.913372993469238,0.09813205897808075,0.9363977909088135,0.027250638231635094,0.0466739721596241,0.32020777463912964,0.5543289184570312,0.0841732770204544,0.2924732267856598,0.3600270748138428,0.08111359179019928,413196.0,8263920.0,0.012593228369951248,0.995491087436676,0.3207777738571167,0.4671984314918518,0.28309401869773865,0.24970753490924835,0.9123906493186951,0.7825887799263,0.9029750823974609,6867630.0,0.1690366417169571,0.18537525832653046,142.31838989257812,311.2066650390625,4.9718475341796875,0.006239999999999999,128.0,0,12602.95,459.43,7D96E49F12CD0CEB9881AD89C9C0CD72265AEDA70BE609BAACD5B0727F03B777,207040832,,,56710803456
82,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57705,0.48355,0.47714,0.28572,0.2913612707126014,0.7752140760421753,0.4472616910934448,0.08416152000427246,0.8967198729515076,4.512258052825928,0.08051654696464539,1.0511397123336792,0.03522936999797821,0.0690530315041542,0.31954631209373474,0.5521048307418823,0.08032350987195969,0.27881062030792236,0.35786885023117065,0.07683165371417999,416680.0,8333600.0,0.014562604017555714,0.999419629573822,0.3236270546913147,0.4691501259803772,0.28472575545310974,0.24612408876419067,0.9126717448234558,0.7830765843391418,0.9022744297981262,6924958.0,0.16859665513038635,0.1846051812171936,92.8530502319336,128.98358154296875,3.4763097763061523,0.005942999999999998,128.0,0,11529.56,589.233,51D18C78EB1C0647E4D16A9B796D6BC69DD83A6C47EB0FFE4F6DA590DBAD41FE,207041024,,,56710619136
83,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57172,0.48944,0.47741,0.28669,0.29297217863178593,0.7693402171134949,0.44797688722610474,0.08322206884622574,1.0240005254745483,5.201000690460205,0.08375181257724762,0.716143012046814,0.016174286603927612,0.03285800665616989,0.31917136907577515,0.551841139793396,0.08230254799127579,0.2873634696006775,0.3579096496105194,0.07985325157642365,418931.0,8378620.0,0.010906157083809376,0.9992856979370117,0.31984373927116394,0.4715823531150818,0.28404250741004944,0.24437513947486877,0.9133699536323547,0.7842205762863159,0.9017794132232666,6910846.0,0.16920733451843262,0.1848987638950348,96.55968475341797,291.4677734375,3.732898235321045,0.005646000000000002,128.0,0,16475.59,504.351,61E717CC1447C4F6AC29086C226A9A7057C9EA4FF2CB19E5B0C8D68F8531A7B3,207041152,,,56710410240
84,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57668,0.4861,0.47705,0.28586,0.29115475860990364,0.7663313150405884,0.44758689403533936,0.08357902616262436,0.9119288325309753,4.644438743591309,0.0778103843331337,0.9200844764709473,0.027685996145009995,0.0497872531414032,0.31788530945777893,0.5525577664375305,0.08263543248176575,0.28894609212875366,0.3590131103992462,0.07663611322641373,418057.0,8361140.0,0.014628118835389614,0.9985491037368774,0.32086023688316345,0.4680623710155487,0.2868230938911438,0.2451145350933075,0.9137712717056274,0.7850162982940674,0.9025530815124512,6923184.0,0.16842453181743622,0.18457742035388947,107.81954956054688,200.67466735839844,3.9275333881378174,0.005349000000000001,128.0,0,11425.33,616.543,83F13A59F08D9F5435A6B9C8D2F9F05DF1C55C865703D1FF422F524E5274A41C,207041344,,,56701820928
85,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57098,0.48924,0.4783,0.28634,0.2902104073938563,0.7565299272537231,0.44936612248420715,0.07991362363100052,0.9782390594482422,4.976977348327637,0.07791797071695328,0.7872516512870789,0.01786784827709198,0.05147697031497955,0.31532928347587585,0.5466213822364807,0.077244833111763,0.2671012580394745,0.3601575791835785,0.07220806181430817,410363.0,8207260.0,0.012681563384830952,0.9992634057998657,0.3188229203224182,0.4680646061897278,0.28416112065315247,0.24777425825595856,0.9147714376449585,0.7848194241523743,0.9038132429122925,6880392.0,0.1689896285533905,0.18521474301815033,89.85527801513672,313.6468811035156,3.965550661087036,0.005052000000000001,128.0,0,10461.59,451.491,00AF0BE93D79C2D2FF4805D1AEFC2E05C5FAB005036B98C39A8D15223C2BC2E6,207041536,/home/ubuntu/fdr-bpdd-ra-glgm/runs/formal-seed0-fdr_bpdd_ra_glgm-v1.1/weights/epoch84.pt,00AF0BE93D79C2D2FF4805D1AEFC2E05C5FAB005036B98C39A8D15223C2BC2E6,56494587904
86,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.5751,0.48862,0.47905,0.28597,0.28938255935184315,0.7715833783149719,0.44673630595207214,0.08575957268476486,1.003702163696289,5.04873514175415,0.07935576885938644,0.8389301896095276,0.024798156693577766,0.045878808945417404,0.3153369426727295,0.5456034541130066,0.07516000419855118,0.26230138540267944,0.35865360498428345,0.07328826934099197,418057.0,8361140.0,0.014184518717229366,1.0,0.31611207127571106,0.4752713441848755,0.28098222613334656,0.24374641478061676,0.9148895740509033,0.7822962999343872,0.9042020440101624,6873545.0,0.17000404000282288,0.1851877123117447,107.25953674316406,236.99375915527344,3.9962570667266846,0.0047550000000000005,128.0,0,12671.69,469.077,D8B84BC277037B917BAF41EAB2EE577FAF09CC7402916DA3F06ADE80E296F18B,207041664,,,56494403584
87,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.574,0.49063,0.48002,0.28696,0.2905628108333029,0.7544600963592529,0.44716647267341614,0.08251950144767761,0.9480704665184021,4.830554962158203,0.08859073370695114,0.8183189034461975,0.02368246763944626,0.055657435208559036,0.3138085603713989,0.5431125164031982,0.0733739584684372,0.2562907934188843,0.3607853353023529,0.0702367052435875,418230.0,8364600.0,0.020255200564861298,0.9998214244842529,0.3186001479625702,0.46951064467430115,0.2840520739555359,0.24643728137016296,0.9152745008468628,0.7872479557991028,0.9037541151046753,6913053.0,0.16919094324111938,0.18512557446956635,123.1722640991211,311.1083068847656,4.026448726654053,0.004458,128.0,0,9926.43,611.87,6C395928AD5A4A8645CFBA62DB34D77571BB38155BD5A262AD422FEC900FB4FF,207041856,,,56494194688
88,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.57357,0.48978,0.4808,0.28723,0.2914750970404791,0.7528688907623291,0.44736823439598083,0.0792178064584732,0.8888911604881287,4.5058159828186035,0.10316372662782669,1.0531964302062988,0.02659629099071026,0.05794213339686394,0.315245658159256,0.5411313772201538,0.07134959846735,0.24681517481803894,0.359864741563797,0.06750400364398956,414720.0,8294400.0,0.021029097959399223,0.9979240894317627,0.31698766350746155,0.46666038036346436,0.283031702041626,0.25030791759490967,0.9149550795555115,0.7832515239715576,0.9061090350151062,6927044.0,0.16934596002101898,0.18579983711242676,109.14298248291016,361.1211242675781,4.795912265777588,0.004161000000000001,128.0,0,14808.27,638.195,77EF7AF7EF2695D9E0255CBAE5CC864B86B408417CE187EE6963A06D65C8816B,207042048,,,56493993984
89,formal,fdr_bpdd_ra_glgm-formal-seed0-1023444c2347-3b82a7c8eddc,0.58249,0.48487,0.48057,0.28733,0.291376710213166,0.7550656199455261,0.445371150970459,0.07890830188989639,1.011017084121704,5.144601345062256,0.08646629005670547,0.6809308528900146,0.014916294254362583,0.04466942325234413,0.3157386779785156,0.541922926902771,0.07365521043539047,0.2560529112815857,0.35979846119880676,0.06794171780347824,418658.0,8373160.0,0.014527828432619572,0.9873437285423279,0.3176508843898773,0.4678051769733429,0.28333088755607605,0.24886395037174225,0.9156572222709656,0.7839041352272034,0.9023792743682861,6916514.0,0.1694079041481018,0.18564289808273315,135.6951141357422,224.33702087402344,4.558221817016602,0.003864,128.0,0,11084.75,601.656,4105D39AB5FDD84ED6E5288C2B49A098F264AADC5ABD079C0334180B1A664F0A,207042240,,,56493801472
