epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
87,38590.2,0.75637,0.44621,0.08369,0.57399,0.48789,0.48288,0.28907,0.65866,0.4995,0.06869,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,39028.3,0.75555,0.4457,0.08037,0.58002,0.48519,0.48364,0.28988,0.65581,0.50033,0.06798,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,39469,0.75818,0.44425,0.08175,0.57645,0.4878,0.48323,0.28911,0.65778,0.49899,0.06833,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,39906.8,0.75418,0.44643,0.08048,0.57165,0.49045,0.48359,0.2895,0.65557,0.50039,0.06759,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,40333.9,0.63829,0.46495,0.05494,0.57212,0.49081,0.4845,0.28957,0.65637,0.50021,0.06781,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,40759.7,0.63557,0.46468,0.05508,0.57064,0.49006,0.48473,0.29078,0.65549,0.50034,0.06795,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,41185.5,0.63248,0.46408,0.05441,0.57092,0.48858,0.4853,0.29032,0.6555,0.50038,0.06804,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,41609.7,0.62712,0.46361,0.05393,0.57413,0.48782,0.48468,0.28995,0.65599,0.50047,0.06806,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,42032.6,0.62742,0.46378,0.05341,0.57158,0.48781,0.48391,0.28969,0.65619,0.50089,0.0681,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,42454.6,0.62972,0.46175,0.05348,0.57354,0.49082,0.48411,0.28951,0.65629,0.50162,0.06804,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,42877.9,0.62062,0.46471,0.05293,0.57413,0.49119,0.48531,0.29012,0.6556,0.50218,0.06748,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,43299.8,0.62326,0.46198,0.05311,0.57642,0.48992,0.48492,0.29007,0.655,0.50224,0.0674,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,43724.7,0.62245,0.46282,0.05216,0.57751,0.48883,0.48475,0.28996,0.65488,0.50236,0.06743,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,44150.1,0.61846,0.46272,0.05146,0.56778,0.4935,0.4848,0.28971,0.65523,0.50231,0.06741,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
